"","ID","Slope","Y_intercept"
"1","3676","0.396784823049365","-0.502778447578154"
"2","3685","0.28707894842772","1.13800705323649"
"3","3689","0","1"
"4","3693","0.883117600866627","-3.8073439113655"
"5","3694","0.766325802422518","-2.97742823150856"
"6","3716","0.578880173086832","0.606695793905194"
"7","3717","0.563838525153547","0.86192187611246"
"8","3718","0.591822120421536","0.733316270514186"
"9","3721","0.625658367566054","-0.213953740769544"
"10","3722","0.609260907958404","-0.691160543474889"
"11","3726","0.369059480179742","1.06063992793289"
"12","3727","0.637935643484087","0.791895164212431"
"13","3728","0","1"
"14","3743","0.345211632835916","1.3657474475353"
"15","3744","0.260789939925917","0.362709208445303"
"16","3745","0.711015294533344","-0.441177116952477"
"17","3746","0.201597982089967","0.596804035820065"
"18","3757","0","1"
"19","3769","0","1"
"20","3774","0.59530783391978","0.309625662711615"
"21","3775","0.617999561614307","0.142261585445443"
"22","3776","0.703744466042786","0.471662840230756"
"23","3781","0.547145361261252","1.57596871630088"
"24","3782","0.68239287682599","0.482683064755402"
"25","3789","0.692671604699288","-0.0685258124046602"
"26","3790","0.587717831652084","0.83339293568412"
"27","3829","0.14089793424629","0.526070584807934"
"28","3833","0.36059678970698","-0.0905412582181646"
"29","3834","0.240313879680563","0.279058360958312"
"30","3837","0.509278181029815","-0.527834543089444"
"31","3838","0.708975633232588","-0.980034902368805"
"32","3839","0.32543487241971","0.0236953827408697"
"33","3846","0.745551429123321","-1.47692547111444"
"34","3847","0.679723009771027","-2.04167296081755"
"35","3848","0.761224468244531","-2.00366797012129"
"36","3850","0.130102999566398","0.479588001734408"
"37","3851","0.509484748802801","0.216698615121978"
"38","3852","0.738604076551314","-0.602772961248034"
"39","3853","0.590846943440365","-0.767324022067503"
"40","3854","0.647427871602822","-0.48081464780238"
"41","3857","0.606929194382779","-1.13287813159233"
"42","3858","0.614196535111404","0.191234524202651"
"43","3859","0.530137750133627","0.494237829410058"
"44","3860","0.627679427087844","0.240203810477018"
"45","3862","0.591027817724559","0.864506804765387"
"46","3863","0.612719758878484","0.755445750801817"
"47","3864","0.594479875291982","1.09471038445957"
"48","3956","0.21383477437376","0.6595256725427"
"49","3961","0.462575617121564","0.151237067310143"
"50","3970","0.55563025007673","0.189769495510519"
"51","3971","0.108419166305332","1.08419166305332"
"52","4102","0.605460631174428","1.25266288915843"
"53","4103","0.151529962573952","0.621175093565119"
"54","4121","0.469017124270032","-0.338853695367567"
"55","4122","0.395645092688967","-0.0844133819077579"
"56","4123","0.0892785958561435","0.961549506561378"
"57","4125","0.115017603475967","0.769964793048065"
"58","4126","0.198883075878312","0.602233848243375"
"59","4128","0.0409468078195225","0.918106384360955"
"60","4131","0.194537812595911","0.610924374808177"
"61","4134","0.658411401660665","-0.40347506072621"
"62","4138","0.636434628347196","0.344819006358016"
"63","4139","0.66931764606559","0.635635969397427"
"64","4140","0.298272338766854","0.403455322466292"
"65","4141","0.606799746320379","0.560511762435551"
"66","4142","0.213002751434915","0.179774307413501"
"67","4144","0.104335178729379","0.539749773314612"
"68","4146","0.623647880482854","-0.382293064242901"
"69","4148","0.141299793883093","0.606817964847047"
"70","4149","0.639304054193823","-1.11960520997174"
"71","4151","0.652477525672734","0.0736921697036328"
"72","4153","0.660933009289092","0.59373228801757"
"73","4161","0.453494945643927","0.451868306095735"
"74","4163","0.10153487248708","0.89846512751292"
"75","4167","0.0510653213933117","0.897869357213377"
"76","4168","0.061278385671974","0.754886457312104"
"77","4171","0.50271656954171","-1.12916551256213"
"78","4173","0.661950260548243","0.503980442215847"
"79","4174","0.264481862018576","-0.026681291209492"
"80","4175","0.668839780042085","-0.0897534499627879"
"81","4176","0.631252609689499","0.411250675124074"
"82","4184","0.634753558995001","-0.579614635216957"
"83","4185","0.726797327167446","-0.704062632979109"
"84","4197","0.657110966800318","0.51906765213585"
"85","4198","0","1"
"86","4199","0.588505096521408","0.272267108494344"
"87","4201","0.647315505077801","0.521379987202982"
"88","4202","0.630302474689542","0.611167579929313"
"89","4203","0.463369214908005","-0.0853265969818207"
"90","4204","0.656394232329901","0.101544325400058"
"91","4210","0.679633625394271","-0.0843494111729655"
"92","4211","0.359782982511154","-0.163687380001805"
"93","4212","0.705635319440432","-0.45330227305426"
"94","4213","0.594877167214501","0.422429737146691"
"95","4214","0.654161093669339","0.12663758872257"
"96","4219","0.667331663885132","-0.681649439968932"
"97","4221","0","1"
"98","4222","0.467272850234182","-0.666904382475338"
"99","4224","0.609627953117245","0.386729880671763"
"100","4225","0.681724558943358","0.294818998782207"
"101","4227","0.733196525973598","-0.730123768001368"
"102","4231","0.0510653213933117","0.897869357213377"
"103","4232","0.618988226062718","0.0563603470446035"
"104","4233","0.621516205765538","-0.24206397914517"
"105","4236","0.742878009054557","-0.751273780577982"
"106","4237","0.770840186946943","-1.09695310494697"
"107","4238","0.787040078538746","-1.4049122109166"
"108","4240","0.522126096598591","-1.14331721842401"
"109","4242","0.548127946800234","-0.945537294135019"
"110","4246","0.549470779267528","-0.0440437905387761"
"111","4254","0.0803156522787967","0.839368695442407"
"112","4255","0.203346576323744","0.823985859966532"
"113","4256","0.59288443031388","-0.798597549645545"
"114","4264","0.282812567011702","0.0219456961331277"
"115","4266","0.394747075086903","0.0775237113523288"
"116","4269","0.515894255059298","0.868639097810556"
"117","4270","0.611780700516398","-0.906902697847663"
"118","4271","0.471581692113844","1.63669371928065"
"119","4272","0.601307895031656","-0.414922847453282"
"120","4273","0.644379672850203","0.686138662915467"
"121","4274","0.689403656703036","0.488104221413144"
"122","4275","0.384055893448396","0.0718637425702378"
"123","4281","0.60861518680691","0.260077065368272"
"124","4282","0.622220697831152","0.641543680136453"
"125","4289","0.551029995663982","-0.352059991327968"
"126","4291","0","1.30102999566398"
"127","4294","0.685090672373562","-0.754242021456707"
"128","4295","0.0440272581224355","1.16894822129667"
"129","4296","0","1.30102999566398"
"130","4301","0.0998528577622886","1.00147142237711"
"131","4302","0","1.30102999566398"
"132","4308","0.139348025149402","0.809294448353219"
"133","4311","0.258645276364933","0.525094166569182"
"134","4314","0.37816783838463","0.0779702577127077"
"135","4316","0.607840941039748","-0.522492827455262"
"136","4331","0.385567143476574","0.144328565234257"
"137","4332","0.49586345731255","0.305781555825169"
"138","4334","0.626179612442129","-0.405972114810326"
"139","4335","0.154451818576002","0.837674539935974"
"140","4336","0.568739098615968","0.232117812338735"
"141","4337","0.521108213983796","0.583426202244409"
"142","4341","0.0403583199455658","1.22031335577285"
"143","4342","0.148791462271286","1.00344707112141"
"144","4347","0.364142026787201","0.519204389599181"
"145","4349","0.586590632777696","0.554152466721204"
"146","4350","0.661427969776658","0.321169251067161"
"147","4354","0.598450046257203","0.685071936440615"
"148","4358","0","1.30102999566398"
"149","4359","0.695923097835119","-0.960611020446741"
"150","4366","0.204793949385455","0.534421566561798"
"151","4370","0.0909090909090909","1.02830272293671"
"152","4372","0.597216954930765","-0.591534212727056"
"153","4390","0.821727345309767","-4.14245499831914"
"154","4435","0.547072314822494","1.55221684207486"
"155","4437","0.173565447526372","0.433202758032121"
"156","4438","0.692071407382949","-0.429609093931132"
"157","4439","0.624441879143348","-0.768635972883079"
"158","4440","0.486572423293204","-0.43367785490484"
"159","4441","0.588579819507043","-0.894189752309137"
"160","4442","0.499279988351416","2.37511049631107"
"161","4444","0.475038589575021","0.898288264057053"
"162","4445","0.603829615418081","0.072911773451299"
"163","4446","0.604321188627084","0.181207071515833"
"164","4448","0.600021985054458","0.0113078956807762"
"165","4449","0.674971495102147","-0.372793231124275"
"166","4450","0.456929762136581","0.855292607369941"
"167","4451","0.649595094875024","0.0501119359010316"
"168","4457","0.602017568674619","1.03476299685823"
"169","4459","0.689613625730847","-0.6444313666951"
"170","4460","0.716410192305838","-0.447229222923659"
"171","4461","0.47162490883716","0.0148713892667738"
"172","4462","0.737497395554352","-1.22553206956672"
"173","4465","0.538944611257064","-1.09601468507232"
"174","4466","0.37821877662991","0.0962038587615699"
"175","4468","0.65207015861424","0.280379001895329"
"176","4470","0.694518263036292","-0.372841548800097"
"177","4472","0.601699558632076","-0.462872408950784"
"178","4473","0.674141101346167","-0.010327905541466"
"179","4481","0.0833333333333333","1.13436332899731"
"180","4482","0.578056342178544","0.0707015957962218"
"181","4484","0.148179270865303","1.00467145393337"
"182","4488","0.118607221654199","0.987102212205972"
"183","4490","0.487429567140031","-0.397583512430371"
"184","4494","0.662977833100405","-0.0295492894174352"
"185","4495","0.705924457095202","-0.430829606314257"
"186","4499","0.534224720373834","-0.836219839999092"
"187","4503","0.770925144204403","-2.20648044047841"
"188","4504","0.729872281733763","-1.30264845699776"
"189","4506","0.683848723540826","-1.8673544981674"
"190","4508","0.599315094413017","-1.11310848099517"
"191","4510","0","1.30102999566398"
"192","4514","0.200809242851816","0.590425013785141"
"193","4523","0.527213240283485","1.34191297221769"
"194","4524","0.552019792852514","0.850105808018893"
"195","4525","0.567594128470701","1.00330065516198"
"196","4528","0.360494732749658","-0.0324298844861941"
"197","4529","0.529279286048101","-0.233080777681637"
"198","4530","0.565854920247394","0.257728097058483"
"199","4532","0.446681398269995","0.778135047098711"
"200","4533","0.514796595961365","0.540699196246321"
"201","4537","0.47693980652803","-0.328052452924584"
"202","4539","0.509522390413601","-0.74865504537395"
"203","4541","0.422977842642526","-0.533964344668666"
"204","4544","0.24333578269317","0.57102264758447"
"205","4549","0.297582924542573","0.408281222036262"
"206","4551","0.142857142857143","0.872458567092551"
"207","4552","0.39731436389907","0.108273758124145"
"208","4553","0.230190790503375","0.456190729679992"
"209","4554","0.678483325382507","-1.25128367306115"
"210","4557","0.173008180635631","0.782005453757087"
"211","4558","0.243133489053137","0.304172350094983"
"212","4560","0.294385405764801","0.417873778369576"
"213","4562","0.558738912334386","-0.375186741339177"
"214","4568","0.344336747352203","0.194756604377361"
"215","4569","0.263606988144099","0.724907151318217"
"216","4570","0.0212559231816123","1.5135892274801"
"217","4573","0.541536131844034","0.392506966615946"
"218","4574","0.11649500072267","1.06803999421864"
"219","4575","0.560452602906756","-0.109484389705769"
"220","4576","0.445353371392308","0.0599585106534923"
"221","4577","0.524009117615031","0.270492690494989"
"222","4578","0.469503461670684","0.149249118173956"
"223","4580","0.0340800896228329","1.30102999566398"
"224","4581","0.120728291430609","1.30102999566398"
"225","4587","0.29272904722983","0.836107391240132"
"226","4589","0.631302371970113","-0.337491278130861"
"227","4590","0.0965374200867834","1.03595527515354"
"228","4595","0.571215619477088","0.562636133890315"
"229","4596","0.322644923200587","0.181543657428725"
"230","4599","0.533900656921637","-0.85936243973725"
"231","4600","0.532781484254535","-0.67444254284863"
"232","4602","0.271869998141706","0.485420001238863"
"233","4604","0.552965379759518","-0.806871767939386"
"234","4617","0.362493677349805","-0.519818090519808"
"235","4622","0.0635427276669109","1.11040181266325"
"236","4623","0.587902713202372","-0.392564592200076"
"237","4624","0","1.30102999566398"
"238","4625","0.211274510003565","0.667206465653285"
"239","4626","0.672832976321573","-0.0515188354648446"
"240","4627","0.693652831573869","-0.326399784457573"
"241","4628","0.126542828323158","1.04794433901767"
"242","4629","0.800817522554245","-3.50387513966149"
"243","4631","0.538926352156783","1.32449567184119"
"244","4632","0.404587183187532","0.809852275919918"
"245","4635","0.514727259909807","1.58638358789974"
"246","4636","0.283085759300622","0.451772717762114"
"247","4637","0.31257577091767","0.137807292083907"
"248","4638","0.436317786031238","-0.710452406657685"
"249","4641","0.620915850209524","-0.021819406798719"
"250","4642","0","1.30102999566398"
"251","4643","0.495701198153486","-0.37054216858068"
"252","4644","0.560780721624159","-1.24258248746875"
"253","4645","0.641545051916906","-0.683867311341222"
"254","4651","0.411197020866739","-0.161145026135497"
"255","4652","0.651400938746875","-0.226089772308153"
"256","4653","0.744575608924572","-0.932696831109736"
"257","4657","0.114115682282119","0.958682948817623"
"258","4659","0.363019080933668","-0.514065409004359"
"259","4660","0.596104416507679","-1.06670823015467"
"260","4661","0.4939021207075","-0.68418076852673"
"261","4662","0.588598077013648","-0.393431595980807"
"262","4663","0.644722205441317","-0.0915332589903519"
"263","4664","0.0334477772959978","1.13379110918399"
"264","4665","0.646186149733691","-0.147281843435293"
"265","4667","0.485012834042772","2.42520083180133"
"266","4668","0.426825689012852","3.11230843484517"
"267","4675","0.497711483127064","0.800327659821178"
"268","4678","0.512907872785016","0.850360966816589"
"269","4680","0.138115338742922","1.16291465692106"
"270","4681","0.226522168295887","0.967079306352835"
"271","4682","0.571549796159791","0.854238406381763"
"272","4687","0.309772496452109","-0.326197383972332"
"273","4688","0.237480657320337","0.278173611048899"
"274","4690","0.08449262961039","1.04755210683281"
"275","4698","0.546461296678055","-0.30056531562744"
"276","4704","0.505075704890977","0.354833341627709"
"277","4705","0.202340727471181","0.919755815433427"
"278","4713","0.237091503334522","0.826846988994936"
"279","4715","0.619764026129551","-0.334634212594515"
"280","4716","0.112886248373993","1.07525749891599"
"281","4717","0.181927579793163","1.91459793655388"
"282","4718","0.476869031169704","0.33256141810564"
"283","4719","0.585343020346577","-0.0388577888230168"
"284","4722","0.605406677836641","0.693790672570937"
"285","4723","0.512003682063623","1.07128756586497"
"286","4724","0.366815878106025","1.70733953403953"
"287","4727","0.597998516117981","0.379166028774311"
"288","4728","0.590959843681752","0.323377437046156"
"289","4729","0.439728176310101","0.541242090932468"
"290","4730","0.459025975191751","0.615020030856658"
"291","4731","0.610052288220562","0.781127755481843"
"292","4734","0.577837977369734","-1.14375844644879"
"293","4736","0.35232389205114","-0.108265572540581"
"294","4746","0.21500576856042","0.4410069214223"
"295","4748","0.610744998403371","-0.985648283931246"
"296","4749","0.347130895052743","-0.0874935845469937"
"297","4750","0.333333333333333","-0.0323033376693533"
"298","4753","0.60377107579329","-0.227280811586277"
"299","4754","0.594202207685675","-1.08275550653094"
"300","4755","0.650719827821851","-0.87925478068207"
"301","4757","0.53905457477353","-0.540489658076883"
"302","4758","0.642814426112308","-1.21407213056154"
"303","4759","0.674239997321456","-0.650547213350798"
"304","4762","0","1.30102999566398"
"305","4763","0.211274510003565","-0.81171510437167"
"306","4765","0.442415716144007","1.98227123303958"
"307","4766","0.694135041440998","0.638433182206827"
"308","4771","0.316122004446029","0.984907991217951"
"309","4772","0.510387097788659","0.153893309559344"
"310","4773","0.518554322813523","1.42183543882251"
"311","4775","0.200907913656996","0.997274232444343"
"312","4776","0.552607328147995","0.613543192442197"
"313","4779","0.632436366373707","-0.500266342701729"
"314","4782","0","1.30102999566398"
"315","4783","0.456974515688985","-0.541215643580014"
"316","4785","0","1.30102999566398"
"317","4786","0.0259794884213133","1.24907101882135"
"318","4789","0.586637209559424","-1.26822186196294"
"319","4790","0.254924134718464","0.488203766774438"
"320","4791","0.248277193162283","0.614910134652845"
"321","4795","0.574149754042018","0.940160259641352"
"322","4796","0.676669021349881","-0.796400453461036"
"323","4797","0.716088830542592","-1.682365078119"
"324","4798","0.673175766813135","-1.80886800290407"
"325","4799","0.218625643509293","0.426527421626806"
"326","4807","0.603513208346618","-0.422658642464253"
"327","4808","0.531880236215405","-0.608770080737717"
"328","4809","0.379237775290612","1.06105663566832"
"329","4810","0.514709875960877","-0.612419671971026"
"330","4813","0.61667483377585","-0.332672301991314"
"331","4814","0.555914874732277","-1.25393613021647"
"332","4816","0.617048055738404","-0.0962867291776019"
"333","4817","0.59974837561671","-0.329515931337703"
"334","4818","0.560241327386151","-0.788472267111175"
"335","4820","0","1.30102999566398"
"336","4826","0.048429983934679","1.10731005992526"
"337","4827","0.610932241043986","-1.18472168462226"
"338","4829","0.693052093171001","-1.45362507630986"
"339","4830","0.246239799789896","0.316070796504396"
"340","4832","0.676194120121303","-1.11066046694404"
"341","4834","0.866949858663197","-4.87664431691499"
"342","4835","0.591264111247379","-1.03466527615466"
"343","4837","0.577677446852327","0.683859947325421"
"344","4838","0.564290113034662","1.07802399470505"
"345","4839","0.720698739584251","-1.02662802241659"
"346","4841","0.447947073204242","1.83588228808595"
"347","4842","0.577328257533611","0.307908045221261"
"348","4847","0.314763454354451","0.356739632600626"
"349","4848","0.302620483514314","2.09125278361934"
"350","4849","0.392947312445898","1.17277350038909"
"351","4851","0.55829061872627","-1.11569053454208"
"352","4852","0.546685137042107","-0.710305300579367"
"353","4853","0.544246416991104","-0.723653268001195"
"354","4854","0","1.30102999566398"
"355","4855","0.0510653213933117","1.19889935287736"
"356","4856","0.551026224342074","0.0594346308953488"
"357","4857","0.336782723763186","0.627464548137608"
"358","4865","0.590775017724183","-0.276359666211344"
"359","4866","0.594084610816213","0.103962939368264"
"360","4867","0.551801625707504","0.406087749885796"
"361","4868","0.55341142032976","0.143524646052981"
"362","4869","0.603579317721925","0.311453815403614"
"363","4871","0.657438959527901","-0.409063412097121"
"364","4872","0.629788227572808","-0.493920911106848"
"365","4873","0.658094073459605","-0.255618965041132"
"366","4875","0.49628473029477","-0.22690825223643"
"367","4876","0.455318677892086","-0.200497255873725"
"368","4880","0.435569022798305","0.376024648821012"
"369","4884","0","1.30102999566398"
"370","4885","0.169019608002852","0.45593195564972"
"371","4890","0.474652435787586","-0.10129234703084"
"372","4891","0.605983342948541","-0.665685855762283"
"373","4893","0.570853444785335","-0.0200666817171227"
"374","4896","0.56141749260249","-0.651309831448973"
"375","4897","0.574386065148643","-0.688423912399938"
"376","4898","0.564613205471389","0.21170280943321"
"377","4900","0.0946720622871118","1.01701380880264"
"378","4901","0.500468179847265","-0.200374543877813"
"379","4902","0.181818181818182","0.755575450209435"
"380","4903","0.372106261936864","-0.394120753159511"
"381","4905","0.581334604299602","-0.123777854492669"
"382","4906","0.335413665884676","-0.0783634830626427"
"383","4908","0","1.30102999566398"
"384","4909","0.590501556026929","-0.874836256062172"
"385","4910","0.192955198310355","0.442256029397312"
"386","4912","0.185861427951997","0.743445711807988"
"387","4913","0.546981798585347","0.158599252766684"
"388","4914","0.211017322102809","0.667978029355554"
"389","4915","0.557303069863183","-0.370879213925568"
"390","4925","0.479745138623464","0.732208227212228"
"391","4926","0.212371250542003","0.876287494579975"
"392","4928","0.489666247601187","2.07073220127267"
"393","4931","0.589007624309458","0.431715804693064"
"394","4932","0.577077771208125","0.434941328254829"
"395","4933","0.474189955540628","2.52638652200788"
"396","4934","0.177881075993097","6.19020673971691"
"397","4937","0.548475528425556","0.0869794509557194"
"398","4939","0.60631631008536","-0.0685309998942971"
"399","4941","0.668908687333245","-0.0829873776606389"
"400","4942","0.623976219123776","-0.168971267167276"
"401","4943","0.576756484568189","0.126748376272404"
"402","4945","0.514867505199376","0.895560982655271"
"403","4946","0.527440754180519","1.45018663952359"
"404","4947","0.528339614373872","0.579548345638583"
"405","4948","0.53739495058995","0.993366527740692"
"406","4950","0.458576208398971","2.46694299665697"
"407","4951","0.537148125787602","1.25778187423938"
"408","4952","0.461743749640694","1.7908600101336"
"409","4953","0.660209168773583","0.312057076373314"
"410","4959","0.454288269517303","2.05147717326043"
"411","4960","0.561504579263868","1.26325159715237"
"412","4961","0.552032678025039","1.11712330289224"
"413","4963","0.472425333776983","1.3487387781002"
"414","4966","0","1.30102999566398"
"415","4970","0.388460907708618","-0.13642108736169"
"416","4975","0.33955266147774","0.62400826053822"
"417","4979","0.451054501020662","0.398920993622656"
"418","4980","0.652671130497241","0.247957704019585"
"419","4984","0","1.30102999566398"
"420","4988","0.735439406873675","-2.02805166689004"
"421","4989","0.74229711000612","-2.09076823396857"
"422","4993","0.285714285714286","0.443887138521123"
"423","4994","0.612959489158804","-0.639545350104346"
"424","4996","0.337462882042146","-0.0289507856081315"
"425","5004","0.770171000279372","-3.31999600601225"
"426","5005","0.645084393519046","-1.04708846231924"
"427","5006","0.123793439637963","0.929649676750092"
"428","5007","0.04065073012202","1.87804780963394"
"429","5009","0.615581964856763","-0.157415270689724"
"430","5017","0.441339074098417","-0.488840783395728"
"431","5019","0.537588006808602","-2.40194524110247"
"432","5022","0.39701140738196","-0.98536657067316"
"433","5023","0.182904569394067","-0.178834247615291"
"434","5024","1.22742243000426","-8.51834944437006"
"435","5026","1.09941719309713","-6.00294585527875"
"436","5028","1","-6.69897000433602"
"437","5030","0.514308781913683","0.127097995919405"
"438","5031","0.554636879322873","0.610614378938879"
"439","5032","0.653076796248289","-0.119747035349103"
"440","5033","0.61477022876202","0.0606314631280043"
"441","5036","0.479609258775713","-0.331799654172746"
"442","5037","0.593449623798937","0.457374983269696"
"443","5038","0.643412370152115","0.337213688513087"
"444","5042","0.51742356928115","0.445615335305785"
"445","5045","0.52774538058153","0.120350831334105"
"446","5048","0.0668955545919956","1.23413444107198"
"447","5049","0.599285003678589","0.319141269191608"
"448","5050","0.496575658317909","0.558357643698501"
"449","5060","0.217697203939517","0.817935070420994"
"450","5061","0.0658435673401541","0.93589748586858"
"451","5062","0.17765840994903","0.76805476581689"
"452","5063","0.705363983499144","-0.469728454219047"
"453","5064","0.955105962657467","-1.56428789230842"
"454","5065","0.357522530897472","-0.0199466367070169"
"455","5066","0.715736663623459","-0.499087404355318"
"456","5075","0.565305334887302","0.339656596766029"
"457","5076","0.183754183401361","0.841644537160578"
"458","5077","0.159521336972817","0.986793180486053"
"459","5084","0.497382203949096","-1.03311081250696"
"460","5085","0.490229173937913","-1.31592625628563"
"461","5086","0.660261524275731","-1.19233607110776"
"462","5088","0.533143843368414","1.38245935635672"
"463","5092","0.628321279641876","-0.196841551940936"
"464","5097","0","1.30102999566398"
"465","5100","0.19717303453023","0.70951089207329"
"466","5104","0.555673786113868","1.07403289982005"
"467","5107","0","1.30102999566398"
"468","5110","0.322842761161044","-0.543785782399131"
"469","5113","0.775302622809872","-2.57548311838538"
"470","5114","0.771334228113591","-2.25461114924"
"471","5115","0.732340511891833","-2.36067256379519"
"472","5117","0.571428571428571","0.20411998265593"
"473","5118","0.624730917849572","-0.515783928515731"
"474","5119","0.607896072157616","-0.778151250383651"
"475","5121","0.434597977852952","-0.314590510017611"
"476","5122","0.0673056990449309","1.09911289852919"
"477","5124","0.728922179698476","-0.515361493846132"
"478","5128","0.62056379343489","-0.155132082802854"
"479","5133","0.637237352754968","-0.396913339353753"
"480","5142","0.561803688567223","0.164262068668841"
"481","5143","0.709340807850466","-0.473752706178286"
"482","5144","0.669417524258415","0.0503453755828831"
"483","5146","0.634534825911678","0.0447538890895922"
"484","5147","0.649710495603681","-0.20289869781689"
"485","5148","0.672776022646953","-0.238439986999214"
"486","5150","0.637456324380743","-0.37351681453469"
"487","5151","0.627102532526157","-0.44934341472741"
"488","5152","0.61364915480152","-0.248436160732307"
"489","5155","0.223196296868504","0.555808977824683"
"490","5156","0.30772338766397","0.341387231682204"
"491","5157","0.646354869952863","-0.644705249346739"
"492","5158","0.269306630683487","0.414688288211409"
"493","5160","0.458013388902916","-0.514676268154335"
"494","5165","0.454221080377943","-0.426080544524992"
"495","5168","0.222713882643735","5.42607368733799"
"496","5176","0.737886248373994","-2.85075207561743"
"497","5181","0.669966957000226","-1.44001814538455"
"498","5184","0.660271173668346","-1.8429235685851"
"499","5185","0.317641729547594","-0.517060627873905"
"500","5188","0","1.30102999566398"
"501","5189","0.02736636324218","1.21893090593744"
"502","5193","0.554674277138333","-0.472844361621111"
"503","5194","0.320128088437895","0.0487074414470876"
"504","5195","0.102541573387065","0.929226673105504"
"505","5197","0.556386996211781","-0.179350673486765"
"506","5202","0.615660048362452","0.343687126981657"
"507","5205","0.578520472067338","-0.930406110881466"
"508","5208","0.159134764615263","0.823625701818191"
"509","5209","0.160784910476191","0.979460174711598"
"510","5213","0.595771365606381","0.417277339884615"
"511","5214","0.61292129536513","0.202161353987144"
"512","5217","0.49514570023272","1.36966575859063"
"513","5218","0.22162268129312","4.7837731870688"
"514","5219","0.586764729586966","0.729990354000883"
"515","5220","0.509710645021419","1.32574222904013"
"516","5221","0.523198426892678","1.42138455741638"
"517","5223","0.518088182212365","-0.253234550973116"
"518","5225","0.173008180635631","0.782005453757087"
"519","5226","0.272727272727273","0.482848177482162"
"520","5228","0.509768638474061","-0.228275919758203"
"521","5229","0.385567143476574","0.144328565234257"
"522","5230","0.317672350397205","0.219121274262711"
"523","5231","0.728501919342371","-1.36384168202007"
"524","5232","0.690312480183978","-0.293248776972773"
"525","5235","0.697379737711982","-0.541502901184333"
"526","5236","0.41472714099885","0.0568485726674295"
"527","5237","0.722721172325428","-0.953024343910339"
"528","5238","0.64817342188735","-1.13391648259457"
"529","5241","0.66195794653481","0.389509376239451"
"530","5246","0.595814548335099","-1.4537253543634"
"531","5247","0.72178488138926","-0.113196380901304"
"532","5248","0.678236490569577","0.190991991550975"
"533","5249","0.718519663273315","-0.466619075107007"
"534","5250","0.677172421121049","0.415087110003115"
"535","5251","0.69192282723747","0.172612947280598"
"536","5252","0.732200300748465","-0.47711674826293"
"537","5255","0","1.30102999566398"
"538","5262","0.132945272536269","0.902194178055173"
"539","5263","0.612247046135246","0.186175453762671"
"540","5265","0.564667957251672","0.144686319041287"
"541","5266","0.52534006080003","0.227208331807352"
"542","5267","0.431093779452075","1.23880346402425"
"543","5268","0.596764862872396","0.687054325176817"
"544","5269","0.591531951991979","0.536644910890065"
